,0
263,https://1xbet.whoscored.com/Matches/960853/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Saint-Etienne
264,https://1xbet.whoscored.com/Matches/960596/Live/France-Ligue-1-2015-2016-Nice-Monaco
265,https://1xbet.whoscored.com/Matches/960896/Live/France-Ligue-1-2015-2016-Nantes-Nice
266,https://1xbet.whoscored.com/Matches/960719/Live/France-Ligue-1-2015-2016-Montpellier-Nantes
267,https://1xbet.whoscored.com/Matches/960771/Live/France-Ligue-1-2015-2016-Nice-Paris-Saint-Germain
268,https://1xbet.whoscored.com/Matches/960685/Live/France-Ligue-1-2015-2016-Caen-Nantes
269,https://1xbet.whoscored.com/Matches/960670/Live/France-Ligue-1-2015-2016-Troyes-Guingamp
270,https://1xbet.whoscored.com/Matches/960755/Live/France-Ligue-1-2015-2016-Troyes-SC-Bastia
271,https://1xbet.whoscored.com/Matches/960912/Live/France-Ligue-1-2015-2016-Troyes-Reims
272,https://1xbet.whoscored.com/Matches/960601/Live/France-Ligue-1-2015-2016-Lorient-SC-Bastia
273,https://1xbet.whoscored.com/Matches/960757/Live/France-Ligue-1-2015-2016-SC-Bastia-Reims
274,https://1xbet.whoscored.com/Matches/960742/Live/France-Ligue-1-2015-2016-Lorient-Paris-Saint-Germain
275,https://1xbet.whoscored.com/Matches/960836/Live/France-Ligue-1-2015-2016-Marseille-Rennes
276,https://1xbet.whoscored.com/Matches/960709/Live/France-Ligue-1-2015-2016-Saint-Etienne-Guingamp
277,https://1xbet.whoscored.com/Matches/960646/Live/France-Ligue-1-2015-2016-Guingamp-Marseille
278,https://1xbet.whoscored.com/Matches/960892/Live/France-Ligue-1-2015-2016-Lorient-Lille
279,https://1xbet.whoscored.com/Matches/960669/Live/France-Ligue-1-2015-2016-SC-Bastia-Toulouse
280,https://1xbet.whoscored.com/Matches/960866/Live/France-Ligue-1-2015-2016-Bordeaux-Angers
281,https://1xbet.whoscored.com/Matches/960828/Live/France-Ligue-1-2015-2016-Angers-Lorient
282,https://1xbet.whoscored.com/Matches/960865/Live/France-Ligue-1-2015-2016-Bordeaux-Lorient
283,https://1xbet.whoscored.com/Matches/960788/Live/France-Ligue-1-2015-2016-Saint-Etienne-Lyon
284,https://1xbet.whoscored.com/Matches/960847/Live/France-Ligue-1-2015-2016-Nantes-Angers
285,https://1xbet.whoscored.com/Matches/960610/Live/France-Ligue-1-2015-2016-Lille-Bordeaux
286,https://1xbet.whoscored.com/Matches/960620/Live/France-Ligue-1-2015-2016-SC-Bastia-Nice
287,https://1xbet.whoscored.com/Matches/960827/Live/France-Ligue-1-2015-2016-Toulouse-Bordeaux
288,https://1xbet.whoscored.com/Matches/960838/Live/France-Ligue-1-2015-2016-Lyon-Nantes
289,https://1xbet.whoscored.com/Matches/960651/Live/France-Ligue-1-2015-2016-Saint-Etienne-Nice
290,https://1xbet.whoscored.com/Matches/960661/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Guingamp
291,https://1xbet.whoscored.com/Matches/960808/Live/France-Ligue-1-2015-2016-Saint-Etienne-Paris-Saint-Germain
292,https://1xbet.whoscored.com/Matches/960768/Live/France-Ligue-1-2015-2016-Lille-Lorient
293,https://1xbet.whoscored.com/Matches/960816/Live/France-Ligue-1-2015-2016-Toulouse-Guingamp
294,https://1xbet.whoscored.com/Matches/960826/Live/France-Ligue-1-2015-2016-Rennes-Lyon
295,https://1xbet.whoscored.com/Matches/960888/Live/France-Ligue-1-2015-2016-Troyes-Bordeaux
296,https://1xbet.whoscored.com/Matches/960612/Live/France-Ligue-1-2015-2016-Lyon-Rennes
297,https://1xbet.whoscored.com/Matches/960695/Live/France-Ligue-1-2015-2016-Nice-Lyon
298,https://1xbet.whoscored.com/Matches/960844/Live/France-Ligue-1-2015-2016-Reims-Guingamp
299,https://1xbet.whoscored.com/Matches/960786/Live/France-Ligue-1-2015-2016-Reims-Toulouse
300,https://1xbet.whoscored.com/Matches/960877/Live/France-Ligue-1-2015-2016-Montpellier-Rennes
301,https://1xbet.whoscored.com/Matches/960862/Live/France-Ligue-1-2015-2016-Lille-Angers
302,https://1xbet.whoscored.com/Matches/960824/Live/France-Ligue-1-2015-2016-Montpellier-Nice
303,https://1xbet.whoscored.com/Matches/960821/Live/France-Ligue-1-2015-2016-Nice-Troyes
304,https://1xbet.whoscored.com/Matches/960705/Live/France-Ligue-1-2015-2016-Reims-Rennes
305,https://1xbet.whoscored.com/Matches/960696/Live/France-Ligue-1-2015-2016-Bordeaux-Monaco
306,https://1xbet.whoscored.com/Matches/960736/Live/France-Ligue-1-2015-2016-Caen-Angers
307,https://1xbet.whoscored.com/Matches/960929/Live/France-Ligue-1-2015-2016-Monaco-Nice
308,https://1xbet.whoscored.com/Matches/960779/Live/France-Ligue-1-2015-2016-Monaco-GFC-Ajaccio
309,https://1xbet.whoscored.com/Matches/960628/Live/France-Ligue-1-2015-2016-Marseille-Lyon
310,https://1xbet.whoscored.com/Matches/960592/Live/France-Ligue-1-2015-2016-Lyon-Lorient
311,https://1xbet.whoscored.com/Matches/960921/Live/France-Ligue-1-2015-2016-Lille-Caen
312,https://1xbet.whoscored.com/Matches/960871/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Paris-Saint-Germain
313,https://1xbet.whoscored.com/Matches/960748/Live/France-Ligue-1-2015-2016-Troyes-Toulouse
314,https://1xbet.whoscored.com/Matches/960599/Live/France-Ligue-1-2015-2016-Caen-Toulouse
315,https://1xbet.whoscored.com/Matches/960956/Live/France-Ligue-1-2015-2016-Caen-Rennes
316,https://1xbet.whoscored.com/Matches/960718/Live/France-Ligue-1-2015-2016-Angers-Paris-Saint-Germain
317,https://1xbet.whoscored.com/Matches/960707/Live/France-Ligue-1-2015-2016-SC-Bastia-Caen
318,https://1xbet.whoscored.com/Matches/960898/Live/France-Ligue-1-2015-2016-Bordeaux-Paris-Saint-Germain
319,https://1xbet.whoscored.com/Matches/960720/Live/France-Ligue-1-2015-2016-Monaco-Angers
320,https://1xbet.whoscored.com/Matches/960845/Live/France-Ligue-1-2015-2016-Lorient-Marseille
321,https://1xbet.whoscored.com/Matches/960683/Live/France-Ligue-1-2015-2016-Angers-Guingamp
322,https://1xbet.whoscored.com/Matches/960701/Live/France-Ligue-1-2015-2016-Saint-Etienne-Marseille
323,https://1xbet.whoscored.com/Matches/960667/Live/France-Ligue-1-2015-2016-Troyes-Saint-Etienne
324,https://1xbet.whoscored.com/Matches/960947/Live/France-Ligue-1-2015-2016-Rennes-Angers
325,https://1xbet.whoscored.com/Matches/960781/Live/France-Ligue-1-2015-2016-Lille-Nice
326,https://1xbet.whoscored.com/Matches/960796/Live/France-Ligue-1-2015-2016-Caen-Marseille
327,https://1xbet.whoscored.com/Matches/960783/Live/France-Ligue-1-2015-2016-Marseille-Guingamp
328,https://1xbet.whoscored.com/Matches/960699/Live/France-Ligue-1-2015-2016-Caen-Guingamp
329,https://1xbet.whoscored.com/Matches/960681/Live/France-Ligue-1-2015-2016-Saint-Etienne-GFC-Ajaccio
330,https://1xbet.whoscored.com/Matches/960804/Live/France-Ligue-1-2015-2016-Lyon-Marseille
331,https://1xbet.whoscored.com/Matches/960894/Live/France-Ligue-1-2015-2016-Guingamp-Caen
332,https://1xbet.whoscored.com/Matches/960638/Live/France-Ligue-1-2015-2016-Montpellier-Saint-Etienne
333,https://1xbet.whoscored.com/Matches/960831/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Montpellier
334,https://1xbet.whoscored.com/Matches/960858/Live/France-Ligue-1-2015-2016-Angers-GFC-Ajaccio
335,https://1xbet.whoscored.com/Matches/960916/Live/France-Ligue-1-2015-2016-Reims-Lyon
336,https://1xbet.whoscored.com/Matches/960938/Live/France-Ligue-1-2015-2016-Saint-Etienne-Monaco
337,https://1xbet.whoscored.com/Matches/960908/Live/France-Ligue-1-2015-2016-Guingamp-Nice
338,https://1xbet.whoscored.com/Matches/960909/Live/France-Ligue-1-2015-2016-Toulouse-SC-Bastia
339,https://1xbet.whoscored.com/Matches/960703/Live/France-Ligue-1-2015-2016-Reims-Monaco
340,https://1xbet.whoscored.com/Matches/960636/Live/France-Ligue-1-2015-2016-Saint-Etienne-Nantes
341,https://1xbet.whoscored.com/Matches/960899/Live/France-Ligue-1-2015-2016-Marseille-Bordeaux
342,https://1xbet.whoscored.com/Matches/960905/Live/France-Ligue-1-2015-2016-Saint-Etienne-Lille
343,https://1xbet.whoscored.com/Matches/960752/Live/France-Ligue-1-2015-2016-Bordeaux-Guingamp
344,https://1xbet.whoscored.com/Matches/960730/Live/France-Ligue-1-2015-2016-Nantes-SC-Bastia
345,https://1xbet.whoscored.com/Matches/960910/Live/France-Ligue-1-2015-2016-Troyes-Marseille
346,https://1xbet.whoscored.com/Matches/960940/Live/France-Ligue-1-2015-2016-Troyes-GFC-Ajaccio
347,https://1xbet.whoscored.com/Matches/960957/Live/France-Ligue-1-2015-2016-Toulouse-GFC-Ajaccio
348,https://1xbet.whoscored.com/Matches/960901/Live/France-Ligue-1-2015-2016-Monaco-Montpellier
349,https://1xbet.whoscored.com/Matches/960603/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-GFC-Ajaccio
350,https://1xbet.whoscored.com/Matches/960876/Live/France-Ligue-1-2015-2016-Toulouse-Lyon
351,https://1xbet.whoscored.com/Matches/960841/Live/France-Ligue-1-2015-2016-Guingamp-Saint-Etienne
352,https://1xbet.whoscored.com/Matches/960800/Live/France-Ligue-1-2015-2016-Nantes-Bordeaux
353,https://1xbet.whoscored.com/Matches/960889/Live/France-Ligue-1-2015-2016-SC-Bastia-Angers
354,https://1xbet.whoscored.com/Matches/960609/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Angers
355,https://1xbet.whoscored.com/Matches/960747/Live/France-Ligue-1-2015-2016-Nantes-Toulouse
356,https://1xbet.whoscored.com/Matches/960914/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Nantes
357,https://1xbet.whoscored.com/Matches/960634/Live/France-Ligue-1-2015-2016-Rennes-Lille
358,https://1xbet.whoscored.com/Matches/960860/Live/France-Ligue-1-2015-2016-Guingamp-Paris-Saint-Germain
359,https://1xbet.whoscored.com/Matches/960945/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Lille
360,https://1xbet.whoscored.com/Matches/960943/Live/France-Ligue-1-2015-2016-Nice-Marseille
361,https://1xbet.whoscored.com/Matches/960625/Live/France-Ligue-1-2015-2016-Saint-Etienne-SC-Bastia
362,https://1xbet.whoscored.com/Matches/960769/Live/France-Ligue-1-2015-2016-Lyon-Angers
363,https://1xbet.whoscored.com/Matches/960708/Live/France-Ligue-1-2015-2016-Angers-Lille
364,https://1xbet.whoscored.com/Matches/960886/Live/France-Ligue-1-2015-2016-Lyon-Monaco
365,https://1xbet.whoscored.com/Matches/960635/Live/France-Ligue-1-2015-2016-Marseille-SC-Bastia
366,https://1xbet.whoscored.com/Matches/960739/Live/France-Ligue-1-2015-2016-Guingamp-Toulouse
367,https://1xbet.whoscored.com/Matches/960690/Live/France-Ligue-1-2015-2016-Troyes-Lyon
368,https://1xbet.whoscored.com/Matches/960607/Live/France-Ligue-1-2015-2016-Troyes-Nice
369,https://1xbet.whoscored.com/Matches/960668/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Marseille
370,https://1xbet.whoscored.com/Matches/960659/Live/France-Ligue-1-2015-2016-Lyon-Reims
371,https://1xbet.whoscored.com/Matches/960815/Live/France-Ligue-1-2015-2016-Caen-Nice
372,https://1xbet.whoscored.com/Matches/960829/Live/France-Ligue-1-2015-2016-Saint-Etienne-Montpellier
373,https://1xbet.whoscored.com/Matches/960835/Live/France-Ligue-1-2015-2016-Caen-Monaco
374,https://1xbet.whoscored.com/Matches/960803/Live/France-Ligue-1-2015-2016-Nice-Lorient
375,https://1xbet.whoscored.com/Matches/960801/Live/France-Ligue-1-2015-2016-Lille-Troyes
376,https://1xbet.whoscored.com/Matches/960778/Live/France-Ligue-1-2015-2016-Angers-Caen
377,https://1xbet.whoscored.com/Matches/960677/Live/France-Ligue-1-2015-2016-Monaco-Lyon
378,https://1xbet.whoscored.com/Matches/960749/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Lyon
379,https://1xbet.whoscored.com/Matches/960903/Live/France-Ligue-1-2015-2016-Caen-Lorient
